Pslack,Bus 1,Bus 2,Bus 3,Bus 4,Bus 5,Bus 6,Bus 7,Bus 8,Bus 9,Bus 10,Bus 11,System Loss
42.271,6.8168,29.592,15.016,2.3874,3.5183,9.2671,2.8272,1.0995,1.9162,4.2409,4.6807,0.92393
30.912,5.8855,25.549,12.964,2.0613,3.0377,8.001,2.441,0.94928,1.6545,3.6615,4.0412,0.67982
17.937,4.8156,20.905,10.608,1.6866,2.4855,6.5466,1.9973,0.77672,1.3537,2.9959,3.3066,0.47977
9.3543,4.1063,17.826,9.0452,1.4382,2.1194,5.5823,1.7031,0.66231,1.1543,2.5546,2.8195,0.36337
-7.6476,2.693,11.69,5.932,0.94317,1.3899,3.661,1.1169,0.43435,0.75702,1.6754,1.8491,0.22959
-13.442,2.2089,9.5887,4.8656,0.77361,1.1401,3.0028,0.91612,0.35627,0.62092,1.3742,1.5167,0.21355
-9.5129,2.5373,11.014,5.589,0.88863,1.3096,3.4493,1.0523,0.40924,0.71325,1.5785,1.7422,0.22278
13.973,4.4884,19.484,9.8868,1.572,2.3166,6.1017,1.8615,0.72393,1.2617,2.7923,3.0819,0.42195
63.253,8.5169,36.972,18.761,2.9829,4.3958,11.578,3.5324,1.3737,2.3942,5.2985,5.848,1.6204
88.154,10.523,45.682,23.181,3.6856,5.4315,14.306,4.3646,1.6973,2.9582,6.5468,7.2258,2.5674
91.813,10.816,46.954,23.826,3.7882,5.5826,14.704,4.4861,1.7446,3.0405,6.7291,7.4269,2.7302
91.866,10.821,46.972,23.835,3.7897,5.5848,14.71,4.4878,1.7453,3.0417,6.7317,7.4298,2.7326
91.884,10.822,46.979,23.838,3.7902,5.5856,14.712,4.4884,1.7455,3.0421,6.7326,7.4308,2.7334
90.121,10.681,46.366,23.528,3.7408,5.5127,14.52,4.4299,1.7227,3.0025,6.6448,7.3339,2.6542
85.273,10.292,44.68,22.672,3.6047,5.3122,13.992,4.2688,1.6601,2.8933,6.4031,7.0672,2.4434
82.152,10.039,43.581,22.115,3.5161,5.1817,13.648,4.1638,1.6193,2.8222,6.2458,6.8935,2.3296
80.948,9.9442,43.168,21.905,3.4828,5.1325,13.519,4.1243,1.6039,2.7954,6.1865,6.828,2.2804
84.607,10.239,44.447,22.554,3.586,5.2846,13.919,4.2466,1.6514,2.8782,6.3699,7.0304,2.4152
102.35,11.657,50.603,25.678,4.0826,6.0165,15.847,4.8347,1.8802,3.2768,7.252,8.0041,3.2314
131.99,14.001,60.779,30.841,4.9036,7.2264,19.034,5.8069,2.2582,3.9358,8.7104,9.6137,4.9001
124.69,13.427,58.286,29.576,4.7025,6.93,18.253,5.5687,2.1656,3.7744,8.3531,9.2194,4.4524
106.59,11.994,52.067,26.42,4.2007,6.1905,16.305,4.9745,1.9345,3.3716,7.4618,8.2356,3.4467
95.568,11.116,48.257,24.487,3.8933,5.7375,15.112,4.6105,1.793,3.1249,6.9158,7.6329,2.9033
71.712,9.2007,39.94,20.267,3.2223,4.7487,12.508,3.8159,1.484,2.5864,5.7239,6.3175,1.9188
65.745,8.7186,37.847,19.205,3.0535,4.4999,11.852,3.616,1.4062,2.4508,5.424,5.9865,1.705
55.074,7.8517,34.084,17.295,2.7499,4.0525,10.674,3.2565,1.2664,2.2072,4.8847,5.3913,1.3749
46.692,7.1775,31.157,15.81,2.5138,3.7045,9.7574,2.9768,1.1577,2.0176,4.4652,4.9283,1.0408
33.408,6.0903,26.438,13.415,2.133,3.1434,8.2794,2.5259,0.9823,1.712,3.7889,4.1818,0.73234
9.5072,4.119,17.88,9.0731,1.4426,2.1259,5.5995,1.7083,0.66435,1.1579,2.5625,2.8282,0.36516
-3.1328,3.0694,13.324,6.7611,1.075,1.5842,4.1726,1.273,0.49506,0.86281,1.9095,2.1075,0.25252
-2.2513,3.1427,13.643,6.9227,1.1007,1.6221,4.2724,1.3034,0.50689,0.88344,1.9552,2.1579,0.25807
18.659,4.8752,21.163,10.739,1.7074,2.5162,6.6275,2.022,0.78632,1.3704,3.0329,3.3475,0.49105
68.881,8.9721,38.948,19.763,3.1423,4.6308,12.197,3.7211,1.4471,2.5221,5.5817,6.1606,1.8154
91.767,10.813,46.938,23.818,3.7869,5.5807,14.699,4.4845,1.744,3.0395,6.7268,7.4244,2.7281
91.8,10.815,46.949,23.824,3.7878,5.5821,14.703,4.4856,1.7444,3.0402,6.7284,7.4262,2.7296
90.743,10.731,46.582,23.637,3.7582,5.5385,14.588,4.4505,1.7308,3.0165,6.6758,7.3681,2.682
87.798,10.495,45.558,23.118,3.6756,5.4167,14.267,4.3527,1.6927,2.9502,6.5291,7.2062,2.5519
82.869,10.097,43.831,22.241,3.5363,5.2114,13.726,4.1877,1.6285,2.8383,6.2815,6.933,2.3596
78.14,9.7185,42.188,21.408,3.4037,5.016,13.212,4.0307,1.5675,2.7319,6.0461,6.6731,2.1665
77.759,9.6878,42.055,21.34,3.393,5.0001,13.17,4.018,1.5625,2.7233,6.027,6.652,2.1513
75.268,9.4873,41.185,20.898,3.3227,4.8967,12.897,3.9348,1.5302,2.6669,5.9022,6.5143,2.0536
76.942,9.622,41.769,21.195,3.3699,4.9662,13.081,3.9907,1.5519,2.7048,5.9861,6.6068,2.1189
89.167,10.605,46.034,23.359,3.714,5.4733,14.416,4.3982,1.7104,2.981,6.5973,7.2815,2.6119
123.73,13.352,57.96,29.411,4.6762,6.8913,18.151,5.5376,2.1535,3.7533,8.3064,9.1678,4.3959
118.1,12.907,56.029,28.431,4.5204,6.6616,17.546,5.3531,2.0818,3.6282,8.0296,8.8623,4.0693
102.59,11.677,50.688,25.721,4.0895,6.0267,15.874,4.8428,1.8833,3.2824,7.2643,8.0176,3.2437
90.313,10.696,46.433,23.562,3.7462,5.5207,14.541,4.4363,1.7252,3.0068,6.6544,7.3445,2.6628
72.155,9.2363,40.095,20.345,3.2348,4.7671,12.556,3.8307,1.4897,2.5964,5.7461,6.342,1.9352
65.099,8.6663,37.621,19.09,3.0352,4.4729,11.781,3.5943,1.3978,2.4362,5.3915,5.9506,1.6828
56.075,7.933,34.437,17.475,2.7784,4.0945,10.785,3.2902,1.2795,2.23,4.9353,5.4471,1.4049
46.268,7.1429,31.007,15.734,2.5017,3.6866,9.7104,2.9625,1.1521,2.0079,4.4437,4.9046,1.0292
35.925,6.298,27.34,13.873,2.2057,3.2506,8.5617,2.6121,1.0158,1.7704,3.9181,4.3244,0.77123
12.567,4.3721,18.979,9.6307,1.5312,2.2566,5.9437,1.8133,0.70518,1.229,2.72,3.0021,0.40311
-2.242,3.1435,13.646,6.9244,1.101,1.6225,4.2734,1.3038,0.50702,0.88366,1.9556,2.1585,0.25813
-1.2904,3.2227,13.99,7.0989,1.1287,1.6633,4.3811,1.3366,0.51979,0.90592,2.0049,2.2128,0.2645
20.51,5.0278,21.826,11.075,1.7609,2.595,6.835,2.0853,0.81093,1.4133,3.1279,3.4523,0.52103
70.283,9.0853,39.439,20.013,3.1819,4.6892,12.351,3.7681,1.4654,2.5539,5.6521,6.2383,1.8661
92.855,10.9,47.316,24.01,3.8174,5.6257,14.818,4.5206,1.758,3.064,6.7809,7.4841,2.7776
88.236,10.53,45.711,23.195,3.6879,5.4348,14.315,4.3673,1.6984,2.96,6.5509,7.2303,2.571
86.914,10.424,45.251,22.962,3.6508,5.3802,14.171,4.3233,1.6813,2.9303,6.485,7.1575,2.5136
83.062,10.113,43.899,22.275,3.5417,5.2194,13.747,4.1941,1.631,2.8427,6.2912,6.9436,2.3677
78.297,9.7311,42.243,21.435,3.4081,5.0225,13.229,4.0359,1.5695,2.7355,6.0539,6.6817,2.1728
74.9,9.4576,41.056,20.833,3.3123,4.8814,12.857,3.9225,1.5254,2.6586,5.8838,6.4939,2.0393
72.91,9.2973,40.36,20.48,3.2562,4.7986,12.639,3.856,1.4996,2.6135,5.784,6.3838,1.9636
70.776,9.1251,39.612,20.1,3.1959,4.7097,12.405,3.7846,1.4718,2.5651,5.6769,6.2656,1.8842
69.89,9.0536,39.302,19.943,3.1709,4.6728,12.308,3.755,1.4603,2.545,5.6324,6.2165,1.8518
77.588,9.674,41.995,21.31,3.3881,4.9931,13.151,4.0123,1.5603,2.7194,6.0184,6.6425,2.1445
115.52,12.703,55.146,27.983,4.4491,6.5566,17.27,5.2687,2.0489,3.571,7.903,8.7226,3.9247
110.01,12.267,53.251,27.021,4.2962,6.3313,16.676,5.0876,1.9785,3.4483,7.6314,8.4228,3.6248
94.764,11.052,47.978,24.345,3.8708,5.7044,15.025,4.5839,1.7826,3.1068,6.8758,7.5889,2.8657
84.272,10.212,44.331,22.495,3.5766,5.2707,13.883,4.2354,1.6471,2.8707,6.3531,7.012,2.4011
67.35,8.8483,38.411,19.491,3.099,4.5669,12.029,3.6698,1.4272,2.4873,5.5047,6.0756,1.7609
65.957,8.7357,37.922,19.243,3.0595,4.5088,11.876,3.6231,1.409,2.4557,5.4347,5.9983,1.7123
61.668,8.3885,36.414,18.478,2.9379,4.3295,11.404,3.4791,1.353,2.358,5.2186,5.7598,1.568
50.173,7.4529,32.353,16.417,2.6102,3.8466,10.132,3.0911,1.2021,2.095,4.6366,5.1174,1.2341
36.115,6.3135,27.407,13.907,2.2112,3.2586,8.5828,2.6185,1.0183,1.7748,3.9277,4.335,0.77552
12.447,4.3622,18.937,9.609,1.5278,2.2515,5.9302,1.8092,0.70359,1.2263,2.7138,2.9953,0.40155
-0.14794,3.3177,14.402,7.3082,1.162,1.7124,4.5103,1.376,0.53512,0.93264,2.064,2.2781,0.27269
0.71815,3.3898,14.715,7.4668,1.1872,1.7496,4.6082,1.4059,0.54674,0.95288,2.1088,2.3275,0.27929
22.033,5.1532,22.37,11.351,1.8048,2.6597,7.0055,2.1373,0.83117,1.4486,3.2059,3.5384,0.54682
71.65,9.1957,39.919,20.256,3.2206,4.7462,12.501,3.8139,1.4832,2.585,5.7208,6.3141,1.9165
94.481,11.03,47.88,24.296,3.8629,5.6927,14.994,4.5745,1.779,3.1005,6.8618,7.5733,2.8525
88.807,10.576,45.909,23.296,3.7039,5.4584,14.377,4.3862,1.7058,2.9729,6.5794,7.2617,2.596
87.067,10.436,45.304,22.989,3.6551,5.3865,14.188,4.3284,1.6833,2.9337,6.4926,7.1659,2.5202
86.836,10.418,45.224,22.948,3.6486,5.3769,14.162,4.3207,1.6803,2.9285,6.4811,7.1532,2.5102
80.202,9.8842,42.907,21.773,3.4618,5.1015,13.437,4.0994,1.5942,2.7785,6.1492,6.7869,2.2498
74.569,9.431,40.94,20.774,3.303,4.8676,12.821,3.9115,1.5211,2.6511,5.8672,6.4756,2.0266
75.534,9.5087,41.278,20.946,3.3302,4.9077,12.927,3.9437,1.5337,2.673,5.9156,6.529,2.0639
70.821,9.1287,39.628,20.108,3.1972,4.7116,12.41,3.7861,1.4724,2.5661,5.6792,6.2681,1.8858
74.409,9.4181,40.884,20.746,3.2985,4.8609,12.803,3.9061,1.519,2.6475,5.8592,6.4668,2.0205
84.142,10.202,44.286,22.472,3.5729,5.2654,13.869,4.2311,1.6454,2.8678,6.3467,7.0048,2.3957
120.12,13.067,56.722,28.783,4.5763,6.7441,17.763,5.4193,2.1075,3.6731,8.129,8.972,4.1848
113.64,12.555,54.5,27.655,4.397,6.4798,17.067,5.207,2.0249,3.5292,7.8105,8.6204,3.8209
101.9,11.621,50.448,25.599,4.0701,5.9981,15.799,4.8199,1.8744,3.2668,7.2299,7.9796,3.2091
91.026,10.753,46.68,23.687,3.7661,5.5501,14.619,4.4599,1.7344,3.0228,6.6899,7.3836,2.6947
70.267,9.0841,39.434,20.01,3.1815,4.6885,12.349,3.7676,1.4652,2.5536,5.6514,6.2374,1.8656
65.162,8.6714,37.643,19.101,3.037,4.4756,11.788,3.5964,1.3986,2.4376,5.3947,5.9541,1.685
57.509,8.0495,34.943,17.731,2.8192,4.1546,10.943,3.3385,1.2983,2.2628,5.0078,5.5271,1.4488
48.339,7.3117,31.74,16.106,2.5608,3.7738,9.9398,3.0325,1.1793,2.0553,4.5487,5.0204,1.0865
34.071,6.1446,26.674,13.535,2.152,3.1714,8.3533,2.5485,0.99107,1.7273,3.8227,4.2191,0.74676
12.246,4.3456,18.864,9.5724,1.522,2.2429,5.9076,1.8023,0.70091,1.2216,2.7035,2.9839,0.39894
-0.33134,3.3025,14.336,7.2746,1.1566,1.7045,4.4896,1.3697,0.53266,0.92835,2.0545,2.2676,0.27134
0.13811,3.3415,14.506,7.3606,1.1703,1.7247,4.5426,1.3859,0.53896,0.93933,2.0788,2.2944,0.27484
21.056,5.0727,22.021,11.174,1.7766,2.6182,6.8961,2.1039,0.81819,1.426,3.1559,3.4831,0.53015
71.258,9.164,39.781,20.186,3.2095,4.7298,12.458,3.8008,1.4781,2.5761,5.7011,6.2924,1.902
95.429,11.105,48.209,24.463,3.8894,5.7318,15.097,4.6059,1.7912,3.1218,6.9089,7.6253,2.8968
92.37,10.861,47.147,23.924,3.8038,5.6056,14.765,4.5045,1.7518,3.0531,6.7568,7.4575,2.7555
89.411,10.624,46.119,23.402,3.7209,5.4834,14.443,4.4063,1.7136,2.9865,6.6094,7.2949,2.6227
84.213,10.207,44.31,22.484,3.5749,5.2683,13.876,4.2335,1.6463,2.8694,6.3502,7.0087,2.3987
80.104,9.8764,42.873,21.755,3.459,5.0975,13.426,4.0962,1.593,2.7763,6.1443,6.7815,2.2458
75.818,9.5316,41.377,20.996,3.3383,4.9195,12.958,3.9532,1.5374,2.6794,5.9298,6.5447,2.0749
72.48,9.2626,40.209,20.403,3.2441,4.7807,12.592,3.8416,1.494,2.6038,5.7625,6.36,1.9474
71.575,9.1895,39.892,20.242,3.2185,4.743,12.493,3.8113,1.4822,2.5832,5.717,6.3099,1.9137
68.311,8.926,38.748,19.662,3.1262,4.607,12.134,3.702,1.4397,2.5092,5.5531,6.1289,1.795
78.667,9.7609,42.372,21.501,3.4186,5.0379,13.269,4.0483,1.5743,2.7438,6.0724,6.7022,2.1876
105.32,11.894,51.631,26.199,4.1655,6.1387,16.169,4.9329,1.9183,3.3434,7.3993,8.1666,3.3817
97.359,11.259,48.877,24.802,3.9434,5.8113,15.307,4.6698,1.816,3.1651,7.0047,7.7311,2.988
81.848,10.015,43.475,22.061,3.5076,5.1691,13.615,4.1537,1.6153,2.8153,6.2306,6.8767,2.3169
76.535,9.5893,41.627,21.123,3.3585,4.9493,13.036,3.9771,1.5467,2.6956,5.9657,6.5843,2.1029
62.753,8.4764,36.796,18.671,2.9687,4.3749,11.523,3.5155,1.3672,2.3828,5.2733,5.8202,1.6037
65.706,8.7154,37.834,19.198,3.0524,4.4983,11.848,3.6147,1.4057,2.45,5.422,5.9843,1.7037
59.164,8.1839,35.526,18.027,2.8662,4.2239,11.126,3.3942,1.32,2.3005,5.0913,5.6193,1.5005
45.66,7.0933,30.792,15.625,2.4843,3.6611,9.643,2.9419,1.1441,1.994,4.4129,4.8705,1.0128
31.084,5.8996,25.61,12.995,2.0662,3.045,8.0202,2.4468,0.95155,1.6584,3.6703,4.0509,0.68335
8.4841,4.0342,17.513,8.8865,1.4129,2.0822,5.4843,1.6732,0.65068,1.134,2.5098,2.77,0.3534
-5.9675,2.8331,12.299,6.2407,0.99225,1.4623,3.8515,1.175,0.45696,0.79641,1.7626,1.9453,0.23706
-9.445,2.5429,11.039,5.6015,0.89062,1.3125,3.457,1.0547,0.41015,0.71484,1.582,1.7461,0.223
-2.266,3.1415,13.637,6.92,1.1003,1.6214,4.2707,1.3029,0.5067,0.8831,1.9544,2.1571,0.25797
15.291,4.5973,19.957,10.127,1.6101,2.3728,6.2497,1.9067,0.74149,1.2923,2.86,3.1566,0.44041
42.904,6.8685,29.816,15.13,2.4056,3.5451,9.3374,2.8487,1.1078,1.9308,4.2731,4.7162,0.94016
64.392,8.6091,37.372,18.964,3.0152,4.4434,11.704,3.5706,1.3886,2.4201,5.3559,5.9113,1.6587
70.337,9.0897,39.458,20.022,3.1835,4.6914,12.357,3.7699,1.4661,2.5552,5.6549,6.2413,1.8681
67.142,8.8316,38.338,19.454,3.0931,4.5582,12.006,3.6629,1.4244,2.4826,5.4943,6.0641,1.7537
61.636,8.3858,36.403,18.472,2.937,4.3282,11.4,3.478,1.3526,2.3573,5.217,5.758,1.5669
57.11,8.0172,34.803,17.66,2.8079,4.1379,10.899,3.3251,1.2931,2.2537,4.9876,5.5049,1.4365
50.174,7.453,32.353,16.417,2.6103,3.8467,10.132,3.0911,1.2021,2.0951,4.6366,5.1175,1.2341
46.585,7.1687,31.12,15.791,2.5107,3.7,9.7455,2.9732,1.1562,2.0152,4.4598,4.9223,1.0379
47.057,7.2072,31.286,15.876,2.5242,3.7198,9.7978,2.9891,1.1624,2.026,4.4837,4.9487,1.0508
62.212,8.4325,36.606,18.575,2.9533,4.3523,11.464,3.4974,1.3601,2.3704,5.246,5.7901,1.5858
93.606,10.96,47.576,24.142,3.8384,5.6566,14.899,4.5455,1.7677,3.0808,6.8182,7.5253,2.8121
86.833,10.417,45.222,22.947,3.6485,5.3768,14.162,4.3206,1.6802,2.9284,6.4809,7.153,2.5101
72.388,9.2552,40.177,20.387,3.2414,4.7769,12.582,3.8385,1.4928,2.6017,5.7578,6.3549,1.944
64.108,8.5861,37.273,18.913,3.0071,4.4316,11.672,3.5611,1.3849,2.4136,5.3416,5.8956,1.6491
52.643,7.654,33.226,16.86,2.6807,3.9504,10.405,3.1745,1.2345,2.1516,4.7617,5.2555,1.3037
50.274,7.4611,32.389,16.435,2.6131,3.8509,10.143,3.0945,1.2034,2.0974,4.6417,5.1231,1.2369
40.004,6.6316,28.788,14.608,2.3226,3.4228,9.0153,2.7504,1.0696,1.8642,4.1257,4.5535,0.86735
26.254,5.5005,23.878,12.116,1.9264,2.8389,7.4776,2.2813,0.88717,1.5462,3.4219,3.7768,0.62367
14.836,4.5597,19.794,10.044,1.597,2.3534,6.1987,1.8911,0.73544,1.2818,2.8367,3.1309,0.43396
-3.3776,3.049,13.236,6.7161,1.0678,1.5737,4.1449,1.2645,0.49177,0.85708,1.8968,2.0935,0.25105
-12.449,2.2919,9.9491,5.0485,0.80269,1.1829,3.1157,0.95055,0.36966,0.64426,1.4258,1.5737,0.21523
-15.214,2.0606,8.9449,4.5389,0.72167,1.0635,2.8012,0.85461,0.33235,0.57924,1.2819,1.4149,0.21166
-10.638,2.4433,10.606,5.382,0.85572,1.2611,3.3215,1.0134,0.39408,0.68683,1.52,1.6777,0.21943
2.4332,3.5323,15.334,7.7808,1.2371,1.8231,4.802,1.465,0.56972,0.99295,2.1975,2.4254,0.29334
27.536,5.6058,24.335,12.348,1.9633,2.8933,7.6207,2.325,0.90416,1.5758,3.4875,3.8491,0.64856
50.748,7.4997,32.556,16.52,2.6266,3.8708,10.195,3.1105,1.2096,2.1082,4.6657,5.1495,1.2501
57.906,8.0818,35.083,17.802,2.8305,4.1712,10.987,3.3519,1.3035,2.2718,5.0278,5.5492,1.4611
54.894,7.8371,34.021,17.263,2.7448,4.045,10.654,3.2504,1.264,2.2031,4.8756,5.3812,1.3695
47.004,7.2029,31.268,15.866,2.5227,3.7176,9.792,2.9874,1.1618,2.0248,4.4811,4.9458,1.0494
42.009,6.7954,29.499,14.969,2.38,3.5073,9.238,2.8184,1.096,1.9102,4.2276,4.666,0.91728
34.854,6.2119,26.966,13.683,2.1756,3.2062,8.4448,2.5764,1.0019,1.7462,3.8646,4.2653,0.74766
31.239,5.9124,25.666,13.024,2.0707,3.0516,8.0376,2.4521,0.95361,1.662,3.6782,4.0597,0.68656
36.409,6.3375,27.511,13.96,2.2196,3.271,8.6155,2.6285,1.0222,1.7815,3.9427,4.3516,0.78223
52.834,7.6696,33.294,16.894,2.6861,3.9585,10.426,3.1809,1.237,2.156,4.7714,5.2662,1.3092
93.331,10.938,47.481,24.093,3.8307,5.6453,14.869,4.5364,1.7641,3.0747,6.8046,7.5102,2.7994
92.729,10.89,47.272,23.987,3.8139,5.6204,14.804,4.5164,1.7564,3.0611,6.7746,7.4772,2.7718
82.118,10.037,43.57,22.109,3.5152,5.1802,13.644,4.1627,1.6188,2.8214,6.244,6.8916,2.3281
74.057,9.3897,40.761,20.683,3.2886,4.8463,12.765,3.8944,1.5145,2.6395,5.8415,6.4473,2.007
57.929,8.0836,35.091,17.806,2.8311,4.1722,10.989,3.3527,1.3038,2.2724,5.029,5.5505,1.4618
48.069,7.2896,31.644,16.057,2.553,3.7624,9.9099,3.0233,1.1757,2.0492,4.535,5.0053,1.0789
34.344,6.167,26.771,13.584,2.1599,3.183,8.3837,2.5577,0.99468,1.7336,3.8366,4.2345,0.75275
22.687,5.2071,22.604,11.47,1.8237,2.6875,7.0788,2.1596,0.83985,1.4637,3.2394,3.5754,0.55822
14.275,4.5133,19.592,9.9418,1.5807,2.3295,6.1356,1.8719,0.72796,1.2687,2.8078,3.099,0.42611
-2.3531,3.1343,13.606,6.9041,1.0977,1.6177,4.2609,1.2999,0.50553,0.88106,1.9499,2.1521,0.25741
-7.2813,2.7236,11.823,5.9994,0.95387,1.4057,3.7025,1.1296,0.43928,0.76561,1.6944,1.8701,0.23111
-3.7699,3.0163,13.094,6.6442,1.0564,1.5568,4.1005,1.251,0.4865,0.8479,1.8765,2.0711,0.24873
19.79,4.9684,21.568,10.944,1.7401,2.5644,6.7543,2.0606,0.80136,1.3967,3.091,3.4115,0.50919
74.138,9.3962,40.789,20.698,3.2908,4.8497,12.774,3.8971,1.5155,2.6413,5.8456,6.4518,2.0101
101.21,11.566,50.21,25.478,4.0509,5.9697,15.724,4.7971,1.8655,3.2514,7.1957,7.9419,3.1749
102.02,11.631,50.49,25.62,4.0735,6.0031,15.812,4.8239,1.876,3.2695,7.2359,7.9863,3.2151
99.133,11.401,49.492,25.114,3.9929,5.8843,15.499,4.7285,1.8389,3.2049,7.0927,7.8283,3.0733
96.053,11.155,48.425,24.572,3.9069,5.7575,15.165,4.6266,1.7992,3.1358,6.9398,7.6595,2.9261
89.756,10.652,46.239,23.463,3.7306,5.4977,14.481,4.4178,1.718,2.9943,6.6267,7.3139,2.638
85.974,10.349,44.924,22.796,3.6244,5.3412,14.068,4.2921,1.6691,2.9091,6.4381,7.1058,2.4732
81.79,10.01,43.455,22.05,3.5059,5.1666,13.609,4.1518,1.6146,2.814,6.2276,6.8735,2.3145
81.158,9.9611,43.241,21.942,3.4887,5.1412,13.542,4.1313,1.6066,2.8001,6.197,6.8396,2.2891
85.495,10.31,44.757,22.711,3.6109,5.3214,14.016,4.2761,1.6629,2.8983,6.4142,7.0794,2.4528
107.71,12.083,52.454,26.617,4.232,6.2366,16.427,5.0116,1.9489,3.3967,7.5174,8.2969,3.5051
145.57,15.065,65.396,33.184,5.2761,7.7754,20.48,6.2481,2.4298,4.2348,9.3721,10.344,5.7834
138.77,14.532,63.085,32.012,5.0897,7.5006,19.756,6.0273,2.3439,4.0852,9.0409,9.9785,5.3307
123.9,13.365,58.016,29.439,4.6807,6.8978,18.168,5.5429,2.1556,3.7569,8.3144,9.1766,4.4055
109.06,12.191,52.922,26.854,4.2697,6.2922,16.573,5.0563,1.9663,3.427,7.5844,8.3709,3.5743
86.188,10.366,44.998,22.833,3.6304,5.3501,14.092,4.2992,1.6719,2.9139,6.4488,7.1175,2.4824
78.258,9.7279,42.229,21.428,3.407,5.0209,13.225,4.0346,1.569,2.7346,6.0519,6.6796,2.1712
66.478,8.7779,38.105,19.336,3.0743,4.5305,11.933,3.6406,1.4158,2.4675,5.4609,6.0272,1.7304
54.936,7.8405,34.036,17.271,2.746,4.0467,10.659,3.2518,1.2646,2.204,4.8777,5.3836,1.3708
45.573,7.0862,30.761,15.609,2.4818,3.6574,9.6333,2.939,1.1429,1.992,4.4085,4.8656,1.0104
22.322,5.177,22.473,11.404,1.8131,2.672,7.0379,2.1471,0.835,1.4553,3.2207,3.5547,0.55183
6.7132,3.8875,16.876,8.5632,1.3615,2.0064,5.2848,1.6123,0.62701,1.0928,2.4185,2.6693,0.33413
7.4499,3.9485,17.141,8.6977,1.3829,2.038,5.3678,1.6376,0.63686,1.11,2.4565,2.7112,0.34198
31.812,5.9594,25.87,13.127,2.0872,3.0758,8.1014,2.4716,0.96119,1.6752,3.7074,4.0919,0.69844
87.695,10.487,45.523,23.1,3.6727,5.4125,14.256,4.3493,1.6914,2.9479,6.5239,7.2005,2.5474
117.59,12.867,55.855,28.343,4.5064,6.641,17.492,5.3365,2.0753,3.617,8.0047,8.8349,4.0406
120.94,13.131,57.003,28.925,4.599,6.7774,17.851,5.4461,2.1179,3.6913,8.1692,9.0164,4.2321
118.73,12.957,56.247,28.542,4.538,6.6876,17.615,5.3739,2.0899,3.6423,8.0609,8.8969,4.1054
109.84,12.253,53.19,26.99,4.2913,6.3241,16.657,5.0819,1.9763,3.4444,7.6228,8.4133,3.6155
106.84,12.014,52.153,26.464,4.2076,6.2007,16.332,4.9827,1.9377,3.3772,7.4741,8.2492,3.4596
104.34,11.815,51.291,26.027,4.1381,6.0983,16.063,4.9004,1.9057,3.3214,7.3506,8.1129,3.3316
103.96,11.785,51.16,25.96,4.1275,6.0827,16.021,4.8879,1.9008,3.3129,7.3318,8.0922,3.3123
99.782,11.453,49.716,25.228,4.0111,5.9111,15.569,4.75,1.8472,3.2194,7.1249,7.8638,3.1049
102,11.629,50.484,25.617,4.073,6.0023,15.81,4.8233,1.8757,3.2691,7.2349,7.9852,3.2142
125.68,13.503,58.619,29.745,4.7293,6.9695,18.357,5.6005,2.178,3.7959,8.4008,9.272,4.5106
166.4,16.681,72.414,36.745,5.8423,8.6098,22.677,6.9186,2.6905,4.6892,10.378,11.454,7.3026
161.39,16.295,70.738,35.895,5.7071,8.4105,22.153,6.7584,2.6283,4.5807,10.138,11.189,6.9242
148.03,15.257,66.23,33.607,5.3434,7.8745,20.741,6.3277,2.4608,4.2888,9.4916,10.476,5.9519
133.19,14.095,61.186,31.048,4.9365,7.2748,19.161,5.8458,2.2734,3.9622,8.7687,9.6781,4.9745
104.64,11.839,51.394,26.079,4.1464,6.1105,16.095,4.9102,1.9095,3.328,7.3653,8.1291,3.3466
87.522,10.473,45.462,23.069,3.6679,5.4053,14.237,4.3435,1.6892,2.944,6.5153,7.191,2.5399
72.176,9.238,40.102,20.349,3.2354,4.768,12.559,3.8314,1.49,2.5969,5.7472,6.3432,1.936
61.438,8.3698,36.333,18.437,2.9314,4.3199,11.378,3.4713,1.35,2.3528,5.207,5.747,1.5605
48.535,7.3194,31.774,16.123,2.5635,3.7778,9.9504,3.0357,1.1806,2.0575,4.5536,5.0258,1.1894
22.963,5.2298,22.703,11.52,1.8316,2.6993,7.1097,2.169,0.84352,1.4701,3.2536,3.591,0.56309
7.9039,3.9862,17.304,8.7806,1.3961,2.0574,5.419,1.6532,0.64293,1.1205,2.4799,2.737,0.34693
6.3925,3.8609,16.76,8.5046,1.3522,1.9927,5.2487,1.6013,0.62272,1.0853,2.4019,2.651,0.3308
30.556,5.8563,25.422,12.9,2.0511,3.0226,7.9613,2.4289,0.94456,1.6462,3.6433,4.0211,0.67255
85.991,10.35,44.93,22.799,3.6249,5.342,14.07,4.2926,1.6694,2.9095,6.439,7.1067,2.474
113.73,12.561,54.528,27.669,4.3993,6.4831,17.076,5.2096,2.026,3.531,7.8145,8.6249,3.8254
109.26,12.207,52.991,26.889,4.2753,6.3004,16.595,5.0628,1.9689,3.4315,7.5942,8.3818,3.5848
103.65,11.76,51.052,25.905,4.1188,6.0698,15.987,4.8775,1.8968,3.3059,7.3163,8.075,3.2965
95.694,11.127,48.3,24.509,3.8968,5.7427,15.126,4.6147,1.7946,3.1277,6.922,7.6399,2.9092
88.339,10.538,45.747,23.213,3.6908,5.4391,14.326,4.3707,1.6997,2.9624,6.556,7.2359,2.5755
